id,label
3310,"23,26,169"
3311,"23,38,145"
3312,"3,21,53"
3313,"10,64,65"
3314,"40,139,395"
3315,"23,24,49"
3316,"3,53,265"
3317,"0,213,271"
3318,"3,85,147"
3319,"0,265,341"
3320,"3,21,30"
3321,"169,170,199"
3322,"10,23,44"
3323,"40,139,169"
3324,"3,5,28"
3325,"3,5,6"
3326,"3,31,32"
3327,"23,26,38"
3328,"10,220,221"
3329,"3,5,6"
3330,"3,21,40"
3331,"3,13,53"
3332,"0,265,276"
3333,"3,21,30"
3334,"169,199,281"
3335,"23,169,370"
3336,"3,15,30"
3337,"3,17,18"
3338,"169,199,426"
3339,"0,271,366"
3340,"23,31,169"
3341,"23,24,49"
3342,"3,21,30"
3343,"3,169,170"
3344,"169,199,426"
3345,"10,220,221"
3346,"0,23,216"
3347,"3,21,85"
3348,"0,218,265"
3349,"10,220,221"
3350,"169,170,199"
3351,"0,265,271"
3352,"23,135,250"
3353,"151,169,199"
3354,"40,128,395"
3355,"3,4,7"
3356,"40,162,163"
3357,"3,17,18"
3358,"40,160,302"
3359,"23,26,89"
3360,"0,255,271"
3361,"10,23,24"
3362,"3,4,53"
3363,"40,128,130"
3364,"23,40,128"
3365,"3,34,40"
3366,"3,40,151"
3367,"40,131,159"
3368,"0,8,285"
3369,"0,216,271"
3370,"0,265,271"
3371,"3,15,17"
3372,"3,21,85"
3373,"10,11,44"
3374,"40,128,130"
3375,"10,60,169"
3376,"10,11,60"
3377,"23,40,74"
3378,"169,170,199"
3379,"23,31,40"
3380,"23,40,128"
3381,"0,3,265"
3382,"23,38,40"
3383,"10,23,64"
3384,"40,139,140"
3385,"23,38,74"
3386,"40,162,163"
3387,"169,170,171"
3388,"0,211,216"
3389,"3,40,131"
3390,"40,41,135"
3391,"23,31,38"
3392,"10,11,44"
3393,"40,162,163"
3394,"3,53,169"
3395,"40,64,100"
3396,"23,24,40"
3397,"10,11,109"
3398,"23,74,118"
3399,"23,26,40"
3400,"10,44,54"
3401,"3,21,30"
3402,"10,24,43"
3403,"23,40,89"
3404,"10,64,461"
3405,"23,24,145"
3406,"169,170,199"
3407,"3,21,30"
3408,"10,23,24"
3409,"23,24,49"
3410,"40,131,142"
3411,"169,170,199"
3412,"23,26,350"
3413,"10,11,169"
3414,"23,24,49"
3415,"23,24,43"
3416,"23,24,74"
3417,"23,24,38"
3418,"23,31,258"
3419,"23,38,74"
3420,"10,24,49"
3421,"10,64,79"
3422,"23,24,49"
3423,"40,160,395"
3424,"8,206,369"
3425,"31,169,170"
3426,"0,265,271"
3427,"0,255,271"
3428,"3,30,66"
3429,"10,40,145"
3430,"3,5,21"
3431,"169,199,426"
3432,"40,135,189"
3433,"40,131,395"
3434,"23,26,350"
3435,"40,128,395"
3436,"0,8,206"
3437,"23,74,169"
3438,"10,24,64"
3439,"40,131,159"
3440,"40,131,226"
3441,"10,23,44"
3442,"0,229,230"
3443,"169,170,199"
3444,"23,38,74"
3445,"3,17,18"
3446,"40,160,302"
3447,"23,24,38"
3448,"40,41,395"
3449,"3,30,53"
3450,"0,8,206"
3451,"169,170,199"
3452,"0,285,313"
3453,"3,21,30"
3454,"3,169,199"
3455,"26,265,429"
3456,"3,4,53"
3457,"3,21,30"
3458,"169,170,199"
3459,"23,24,49"
3460,"40,131,134"
3461,"23,26,231"
3462,"40,131,159"
3463,"3,21,34"
3464,"23,26,350"
3465,"40,128,395"
3466,"10,11,60"
3467,"3,4,28"
3468,"3,4,7"
3469,"3,21,40"
3470,"3,21,30"
3471,"0,208,216"
3472,"3,4,7"
3473,"10,23,145"
3474,"10,64,90"
3475,"10,11,44"
3476,"169,199,271"
3477,"3,21,53"
3478,"23,38,74"
3479,"10,11,109"
3480,"23,26,231"
3481,"23,38,74"
3482,"3,30,147"
3483,"3,169,170"
3484,"3,4,7"
3485,"3,21,40"
3486,"3,17,21"
3487,"169,170,199"
3488,"169,170,426"
3489,"3,21,30"
3490,"23,40,74"
3491,"23,31,32"
3492,"3,40,131"
3493,"40,128,395"
3494,"3,21,111"
3495,"23,26,89"
3496,"169,170,199"
3497,"10,23,24"
3498,"169,170,199"
3499,"0,8,206"
3500,"169,170,199"
3501,"3,21,85"
3502,"40,135,395"
3503,"10,23,44"
3504,"169,199,281"
3505,"3,17,21"
3506,"10,11,109"
3507,"23,74,118"
3508,"10,220,242"
3509,"8,206,369"
3510,"0,271,429"
3511,"10,13,40"
3512,"23,74,118"
3513,"169,170,296"
3514,"3,40,41"
3515,"23,24,43"
3516,"169,170,199"
3517,"10,23,60"
3518,"40,160,302"
3519,"10,23,24"
3520,"3,21,40"
3521,"10,11,60"
3522,"23,31,40"
3523,"40,151,152"
3524,"3,35,40"
3525,"23,38,309"
3526,"169,296,499"
3527,"3,120,147"
3528,"3,21,30"
3529,"40,41,395"
3530,"3,30,111"
3531,"10,220,221"
3532,"23,38,74"
3533,"10,24,43"
3534,"3,30,85"
3535,"169,170,199"
3536,"3,21,53"
3537,"40,135,138"
3538,"3,17,30"
3539,"3,85,86"
3540,"23,26,89"
3541,"23,24,49"
3542,"0,8,265"
3543,"3,53,147"
3544,"40,131,159"
3545,"23,26,89"
3546,"8,206,369"
3547,"23,24,40"
3548,"40,139,140"
3549,"0,40,135"
3550,"3,31,32"
3551,"23,145,402"
3552,"40,252,429"
3553,"169,170,199"
3554,"3,13,53"
3555,"0,23,26"
3556,"3,17,21"
3557,"40,135,139"
3558,"23,74,118"
3559,"3,4,34"
3560,"169,170,171"
3561,"3,21,30"
3562,"3,4,23"
3563,"40,41,395"
3564,"10,64,461"
3565,"3,17,30"
3566,"3,21,40"
3567,"31,40,258"
3568,"3,21,30"
3569,"169,170,199"
3570,"40,131,159"
3571,"23,24,74"
3572,"10,64,338"
3573,"169,170,199"
3574,"3,13,40"
3575,"10,11,60"
3576,"23,40,128"
3577,"10,220,221"
3578,"10,23,24"
3579,"169,170,199"
3580,"10,64,79"
3581,"252,271,429"
3582,"10,23,44"
3583,"3,31,32"
3584,"169,199,337"
3585,"3,13,21"
3586,"10,23,24"
3587,"3,21,30"
3588,"40,135,138"
3589,"23,26,89"
3590,"10,220,221"
3591,"8,24,59"
3592,"169,170,199"
3593,"23,26,169"
3594,"23,24,74"
3595,"170,199,323"
3596,"169,296,411"
3597,"3,31,32"
3598,"40,135,189"
3599,"40,169,170"
3600,"3,17,18"
3601,"23,24,40"
3602,"3,40,111"
3603,"3,21,53"
3604,"3,30,53"
3605,"10,24,59"
3606,"0,271,362"
3607,"40,135,395"
3608,"23,24,49"
3609,"3,21,30"
3610,"3,21,40"
3611,"3,5,13"
3612,"23,26,38"
3613,"40,184,368"
3614,"3,30,53"
3615,"0,8,265"
3616,"10,64,90"
3617,"23,40,145"
3618,"169,170,199"
3619,"3,35,147"
3620,"0,271,429"
3621,"169,170,199"
3622,"23,31,38"
3623,"3,5,28"
3624,"3,13,21"
3625,"10,220,221"
3626,"23,26,31"
3627,"40,145,402"
3628,"40,131,142"
3629,"40,41,135"
3630,"23,26,38"
3631,"10,64,461"
3632,"23,38,91"
3633,"40,135,169"
3634,"23,26,38"
3635,"3,4,7"
3636,"10,11,44"
3637,"40,128,395"
3638,"3,17,18"
3639,"10,64,461"
3640,"10,44,145"
3641,"3,30,53"
3642,"10,23,55"
3643,"40,131,184"
3644,"3,40,111"
3645,"3,34,40"
3646,"10,44,54"
3647,"3,31,53"
3648,"169,170,337"
3649,"23,38,74"
3650,"0,169,170"
3651,"3,4,111"
3652,"23,24,105"
3653,"169,170,199"
3654,"23,74,118"
3655,"3,40,139"
3656,"10,23,24"
3657,"10,23,24"
3658,"3,53,147"
3659,"0,208,216"
3660,"169,170,199"
3661,"10,23,44"
3662,"252,271,429"
3663,"3,40,85"
3664,"23,24,145"
3665,"10,64,461"
3666,"23,26,89"
3667,"10,11,44"
3668,"3,28,53"
3669,"40,145,146"
3670,"23,24,25"
3671,"40,169,170"
3672,"3,21,30"
3673,"3,4,7"
3674,"23,40,145"
3675,"40,184,185"
3676,"23,74,165"
3677,"3,13,14"
3678,"0,8,265"
3679,"0,271,429"
3680,"0,40,131"
3681,"3,21,85"
3682,"169,170,199"
3683,"3,15,34"
3684,"3,21,30"
3685,"3,30,53"
3686,"40,41,224"
3687,"0,8,26"
3688,"40,139,395"
3689,"40,131,134"
3690,"40,169,199"
3691,"169,426,508"
3692,"23,38,91"
3693,"40,135,138"
3694,"40,135,250"
3695,"10,23,40"
3696,"10,23,44"
3697,"23,38,40"
3698,"3,30,85"
3699,"3,21,34"
3700,"169,170,199"
3701,"3,21,40"
3702,"169,199,311"
3703,"3,40,111"
3704,"3,31,32"
3705,"169,170,199"
3706,"3,40,53"
3707,"40,160,302"
3708,"23,24,49"
3709,"3,21,147"
3710,"3,4,30"
3711,"10,220,221"
3712,"3,21,30"
3713,"23,24,40"
3714,"10,64,90"
3715,"10,220,221"
3716,"0,271,429"
3717,"10,220,221"
3718,"23,24,38"
3719,"10,23,24"
3720,"3,30,66"
3721,"10,64,90"
3722,"23,40,74"
3723,"3,30,147"
3724,"3,31,169"
3725,"3,4,7"
3726,"3,4,7"
3727,"23,26,89"
3728,"23,26,89"
3729,"23,24,31"
3730,"74,107,118"
3731,"3,21,30"
3732,"0,8,285"
3733,"10,23,44"
3734,"23,89,169"
3735,"10,220,221"
3736,"169,170,199"
3737,"23,26,89"
3738,"23,38,74"
3739,"3,21,40"
3740,"10,11,24"
3741,"0,8,235"
3742,"23,26,89"
3743,"23,24,38"
3744,"0,208,216"
3745,"0,218,351"
3746,"10,220,221"
3747,"3,4,7"
3748,"23,24,74"
3749,"10,23,24"
3750,"3,15,34"
3751,"3,31,145"
3752,"8,23,26"
3753,"3,38,111"
3754,"23,26,89"
3755,"40,170,171"
3756,"3,21,40"
3757,"10,23,38"
3758,"40,145,395"
3759,"23,24,38"
3760,"23,105,106"
3761,"10,64,90"
3762,"23,24,43"
3763,"23,24,49"
3764,"169,199,426"
3765,"23,74,317"
3766,"23,74,118"
3767,"10,220,242"
3768,"3,4,15"
3769,"169,199,426"
3770,"169,199,426"
3771,"3,21,30"
3772,"0,26,350"
3773,"3,21,30"
3774,"0,8,308"
3775,"265,340,341"
3776,"23,24,105"
3777,"40,131,395"
3778,"3,4,7"
3779,"40,131,184"
3780,"3,4,7"
3781,"3,35,40"
3782,"74,184,185"
3783,"23,40,131"
3784,"3,30,66"
3785,"169,170,199"
3786,"3,169,199"
3787,"169,170,199"
3788,"8,23,206"
3789,"3,21,111"
3790,"3,21,34"
3791,"0,271,456"
3792,"8,206,285"
3793,"10,64,335"
3794,"10,64,65"
3795,"40,131,135"
3796,"10,220,221"
3797,"3,169,296"
3798,"40,169,296"
3799,"23,26,89"
3800,"169,199,426"
3801,"3,34,40"
3802,"10,40,145"
3803,"10,40,54"
3804,"10,11,44"
3805,"0,23,26"
3806,"40,54,145"
3807,"23,24,26"
3808,"40,131,184"
3809,"3,21,40"
3810,"23,38,137"
3811,"23,24,54"
3812,"3,28,30"
3813,"40,131,395"
3814,"23,40,89"
3815,"40,135,386"
3816,"3,34,53"
3817,"10,24,43"
3818,"3,4,7"
3819,"23,38,74"
3820,"23,24,38"
3821,"0,213,271"
3822,"23,26,89"
3823,"40,151,160"
3824,"10,220,221"
3825,"3,15,34"
3826,"10,23,24"
3827,"23,31,38"
3828,"3,4,188"
3829,"23,31,38"
3830,"0,265,276"
3831,"23,62,169"
3832,"10,23,44"
3833,"40,128,129"
3834,"3,21,53"
3835,"10,220,242"
3836,"0,271,429"
3837,"3,4,375"
3838,"0,216,271"
3839,"10,220,221"
3840,"26,27,271"
3841,"23,40,145"
3842,"23,24,43"
3843,"3,17,18"
3844,"0,8,206"
3845,"21,40,135"
3846,"10,220,221"
3847,"169,170,171"
3848,"10,11,109"
3849,"40,131,395"
3850,"3,21,28"
3851,"0,23,216"
3852,"40,145,146"
3853,"169,199,281"
3854,"0,265,271"
3855,"23,24,49"
3856,"169,170,199"
3857,"3,15,34"
3858,"3,30,147"
3859,"3,21,85"
3860,"3,40,395"
3861,"10,64,461"
3862,"3,34,46"
3863,"40,41,160"
3864,"169,170,199"
3865,"10,220,221"
3866,"23,40,131"
3867,"169,170,199"
3868,"23,24,49"
3869,"0,213,271"
3870,"23,38,74"
3871,"10,12,60"
3872,"23,53,169"
3873,"40,128,129"
3874,"169,170,199"
3875,"23,26,38"
3876,"0,271,429"
3877,"3,21,30"
3878,"3,34,447"
3879,"0,8,208"
3880,"10,11,60"
3881,"23,74,137"
3882,"3,4,30"
3883,"23,40,395"
3884,"0,265,271"
3885,"3,13,21"
3886,"0,8,206"
3887,"23,31,32"
3888,"3,15,34"
3889,"169,170,199"
3890,"10,11,109"
3891,"23,24,74"
3892,"0,249,279"
3893,"3,4,5"
3894,"3,40,147"
3895,"3,13,28"
3896,"3,21,85"
3897,"169,170,199"
3898,"23,24,38"
3899,"23,26,231"
3900,"3,40,41"
3901,"3,21,53"
3902,"23,26,38"
3903,"169,199,296"
3904,"40,162,163"
3905,"23,26,89"
3906,"0,216,271"
3907,"0,8,235"
3908,"23,26,38"
3909,"169,170,171"
3910,"10,23,44"
3911,"40,139,155"
3912,"3,21,111"
3913,"10,64,461"
3914,"10,220,242"
3915,"23,74,165"
3916,"169,170,199"
3917,"3,21,40"
3918,"23,145,402"
3919,"40,131,184"
3920,"3,111,112"
3921,"10,11,44"
3922,"10,24,59"
3923,"40,184,185"
3924,"10,11,24"
3925,"23,24,49"
3926,"23,24,62"
3927,"23,24,31"
3928,"40,41,395"
3929,"169,170,199"
3930,"3,30,66"
3931,"10,11,12"
3932,"10,64,448"
3933,"10,220,221"
3934,"40,41,135"
3935,"0,216,271"
3936,"3,21,30"
3937,"23,24,49"
3938,"10,64,65"
3939,"40,135,138"
3940,"23,31,145"
3941,"23,24,43"
3942,"0,265,271"
3943,"23,31,40"
3944,"0,265,271"
3945,"169,170,199"
3946,"10,23,54"
3947,"10,64,79"
3948,"40,74,162"
3949,"23,60,61"
3950,"23,26,89"
3951,"3,21,53"
3952,"3,23,169"
3953,"23,24,59"
3954,"169,199,426"
3955,"23,128,130"
3956,"3,13,204"
3957,"0,8,308"
3958,"40,131,134"
3959,"23,24,38"
3960,"23,24,169"
3961,"23,38,91"
3962,"3,21,30"
3963,"10,24,220"
3964,"31,40,145"
3965,"23,24,74"
3966,"0,8,308"
3967,"10,220,221"
3968,"23,24,38"
3969,"0,8,206"
3970,"3,40,53"
3971,"23,24,49"
3972,"3,21,126"
3973,"3,30,53"
3974,"8,206,369"
3975,"252,271,429"
3976,"3,4,7"
3977,"3,4,53"
3978,"3,15,85"
3979,"0,271,272"
3980,"10,64,90"
3981,"10,11,60"
3982,"0,216,271"
3983,"0,8,235"
3984,"0,265,271"
3985,"169,337,339"
3986,"40,145,402"
3987,"23,40,145"
3988,"40,131,142"
3989,"40,135,395"
3990,"23,38,74"
3991,"40,41,224"
3992,"40,128,129"
3993,"0,218,351"
3994,"23,24,31"
3995,"10,220,221"
3996,"23,38,74"
3997,"3,4,375"
3998,"3,40,41"
3999,"169,337,339"
4000,"23,26,40"
4001,"0,271,429"
4002,"3,40,111"
4003,"3,30,66"
4004,"3,4,7"
4005,"169,170,199"
4006,"3,169,170"
4007,"40,151,152"
4008,"23,24,38"
4009,"135,169,250"
4010,"23,74,317"
4011,"10,23,60"
4012,"10,64,79"
4013,"3,169,170"
4014,"3,34,40"
4015,"3,5,21"
4016,"10,60,64"
4017,"8,23,206"
4018,"169,170,199"
4019,"3,30,66"
4020,"169,170,199"
4021,"0,23,26"
4022,"23,24,43"
4023,"10,23,26"
4024,"3,21,30"
4025,"3,21,40"
4026,"3,28,30"
4027,"3,30,53"
4028,"10,11,40"
4029,"40,169,199"
4030,"169,170,171"
4031,"3,21,53"
4032,"0,3,265"
4033,"23,24,49"
4034,"3,4,7"
4035,"23,24,38"
4036,"3,4,7"
4037,"3,50,53"
4038,"0,208,265"
4039,"3,5,28"
4040,"10,23,24"
4041,"3,21,28"
4042,"3,53,135"
4043,"169,296,306"
4044,"3,21,111"
4045,"10,11,12"
4046,"0,265,273"
4047,"3,15,34"
4048,"0,208,366"
4049,"0,216,271"
4050,"8,285,308"
4051,"23,31,258"
4052,"3,40,41"
4053,"169,170,199"
4054,"0,8,235"
4055,"23,54,145"
4056,"3,40,128"
4057,"23,24,62"
4058,"3,23,38"
4059,"0,216,354"
4060,"3,17,21"
4061,"169,170,199"
4062,"40,128,184"
4063,"10,23,24"
4064,"10,220,221"
4065,"3,40,111"
4066,"3,21,85"
4067,"3,85,147"
4068,"3,34,169"
4069,"10,64,90"
4070,"23,145,146"
4071,"3,21,53"
4072,"40,135,244"
4073,"40,162,163"
4074,"23,38,74"
4075,"40,160,302"
4076,"10,23,44"
4077,"0,213,271"
4078,"3,21,85"
4079,"0,213,271"
4080,"10,23,44"
4081,"10,11,60"
4082,"10,24,43"
4083,"169,199,281"
4084,"40,131,159"
4085,"23,26,89"
4086,"40,131,159"
4087,"3,21,111"
4088,"23,38,74"
4089,"169,170,199"
4090,"3,31,32"
4091,"23,24,38"
4092,"40,128,395"
4093,"3,21,53"
4094,"40,135,395"
4095,"23,38,74"
4096,"10,220,221"
4097,"40,128,130"
4098,"3,30,32"
4099,"23,24,74"
4100,"10,11,60"
4101,"23,40,395"
4102,"23,24,38"
4103,"0,255,271"
4104,"23,24,49"
4105,"169,170,199"
4106,"23,26,350"
4107,"23,40,43"
4108,"10,11,61"
4109,"3,30,53"
4110,"3,21,40"
4111,"23,40,395"
4112,"10,11,12"
4113,"10,40,145"
4114,"10,11,54"
4115,"10,11,218"
4116,"3,34,40"
4117,"10,64,65"
4118,"21,135,250"
4119,"40,131,134"
4120,"3,4,7"
4121,"10,220,221"
4122,"3,4,53"
4123,"0,213,271"
4124,"23,26,89"
4125,"23,24,169"
4126,"3,4,7"
4127,"40,131,184"
4128,"23,89,169"
4129,"23,24,25"
4130,"23,26,38"
4131,"40,139,140"
4132,"3,17,18"
4133,"40,135,395"
4134,"23,24,49"
4135,"3,30,53"
4136,"3,53,287"
4137,"3,5,6"
4138,"3,169,199"
4139,"0,8,26"
4140,"3,4,7"
4141,"40,162,163"
4142,"23,169,199"
4143,"40,131,159"
4144,"40,135,236"
4145,"23,24,40"
4146,"3,40,135"
4147,"40,184,185"
4148,"23,38,74"
4149,"169,170,199"
4150,"169,170,199"
4151,"3,4,5"
4152,"10,60,64"
4153,"169,296,306"
4154,"40,41,139"
4155,"40,128,130"
4156,"10,40,220"
4157,"10,64,461"
4158,"3,21,40"
4159,"23,74,317"
4160,"169,199,296"
4161,"0,218,255"
4162,"40,135,138"
4163,"169,170,199"
4164,"23,24,31"
4165,"3,17,18"
4166,"10,23,220"
4167,"23,26,89"
4168,"169,170,199"
4169,"3,13,15"
4170,"3,21,30"
4171,"3,40,41"
4172,"3,30,40"
4173,"0,23,26"
4174,"3,32,169"
4175,"3,17,18"
4176,"0,216,271"
4177,"3,21,40"
4178,"23,38,137"
4179,"0,271,272"
4180,"0,271,429"
4181,"40,151,152"
4182,"23,74,118"
4183,"60,61,72"
4184,"31,169,426"
4185,"10,220,221"
4186,"10,24,43"
4187,"23,38,74"
4188,"10,220,221"
4189,"23,24,43"
4190,"23,74,317"
4191,"23,24,49"
4192,"10,23,64"
4193,"0,8,285"
4194,"3,21,30"
4195,"169,170,199"
4196,"8,23,285"
4197,"40,128,395"
4198,"3,4,7"
4199,"23,38,74"
4200,"3,40,139"
4201,"10,64,65"
4202,"0,8,23"
4203,"40,184,185"
4204,"23,24,38"
4205,"10,220,221"
4206,"23,26,89"
4207,"23,74,118"
4208,"10,23,44"
4209,"3,4,7"
4210,"23,26,89"
4211,"10,64,461"
4212,"169,170,199"
4213,"23,26,38"
4214,"3,30,66"
4215,"10,220,242"
4216,"3,169,170"
4217,"0,271,429"
4218,"0,8,206"
4219,"169,170,199"
4220,"40,131,159"
4221,"23,24,49"
4222,"0,218,351"
4223,"3,169,199"
4224,"3,17,18"
4225,"3,111,125"
4226,"23,24,74"
4227,"23,24,62"
4228,"0,23,24"
4229,"40,131,159"
4230,"3,21,34"
4231,"0,10,216"
4232,"10,54,55"
4233,"23,31,145"
4234,"3,15,34"
4235,"40,41,224"
4236,"10,23,24"
4237,"3,21,30"
4238,"10,24,43"
4239,"23,26,350"
4240,"10,24,43"
4241,"3,21,53"
4242,"3,15,34"
4243,"10,60,169"
4244,"3,21,30"
4245,"8,23,26"
4246,"0,213,271"
4247,"23,74,317"
4248,"3,23,24"
4249,"23,31,40"
4250,"3,21,30"
4251,"10,23,64"
4252,"169,296,306"
4253,"38,135,250"
4254,"10,23,44"
4255,"3,21,85"
4256,"40,131,159"
4257,"10,11,12"
4258,"3,4,7"
4259,"3,21,53"
4260,"0,8,235"
4261,"3,17,18"
4262,"3,4,5"
4263,"40,135,139"
4264,"3,13,120"
4265,"0,8,26"
4266,"3,4,30"
4267,"10,64,90"
4268,"3,21,111"
4269,"23,24,38"
4270,"10,11,205"
4271,"3,53,111"
4272,"3,17,21"
4273,"0,8,285"
4274,"23,38,39"
4275,"169,170,199"
4276,"169,171,199"
4277,"169,170,199"
4278,"3,21,169"
4279,"3,17,21"
4280,"3,53,169"
4281,"169,199,426"
4282,"10,24,43"
4283,"169,170,199"
4284,"23,40,131"
4285,"169,170,199"
4286,"10,60,169"
4287,"40,184,185"
4288,"10,220,221"
4289,"10,220,221"
4290,"23,24,25"
4291,"23,74,118"
4292,"10,44,54"
4293,"23,24,71"
4294,"40,135,141"
4295,"40,128,130"
4296,"23,26,38"
4297,"0,8,285"
4298,"40,131,139"
4299,"23,169,199"
4300,"10,23,44"
4301,"169,170,426"
4302,"40,135,138"
4303,"60,61,169"
4304,"23,24,38"
4305,"8,24,59"
4306,"10,11,109"
4307,"40,128,130"
4308,"31,169,258"
4309,"10,23,24"
4310,"23,24,49"
4311,"169,199,281"
4312,"40,131,142"
4313,"40,151,395"
4314,"10,64,93"
4315,"3,17,21"
4316,"10,23,24"
4317,"23,26,89"
4318,"23,26,38"
4319,"23,38,74"
4320,"23,74,165"
4321,"40,139,395"
4322,"23,24,44"
4323,"38,135,250"
4324,"169,170,199"
4325,"10,24,60"
4326,"3,40,265"
4327,"23,26,89"
4328,"10,60,64"
4329,"40,131,139"
4330,"8,23,231"
4331,"3,23,30"
4332,"10,24,43"
4333,"3,35,40"
4334,"40,41,395"
4335,"23,74,303"
4336,"10,64,461"
4337,"3,21,30"
4338,"3,30,66"
4339,"3,13,34"
4340,"3,15,53"
4341,"23,38,137"
4342,"40,151,152"
4343,"40,135,395"
4344,"10,54,55"
4345,"3,4,375"
4346,"3,169,170"
4347,"10,11,109"
4348,"169,199,426"
4349,"3,30,40"
4350,"3,21,53"
4351,"10,64,448"
4352,"23,24,43"
4353,"23,74,118"
4354,"169,170,199"
4355,"169,170,199"
4356,"3,21,40"
4357,"40,135,138"
4358,"3,13,34"
4359,"40,184,185"
4360,"23,40,131"
4361,"170,171,199"
4362,"10,11,44"
4363,"0,23,40"
4364,"8,23,26"
4365,"40,169,199"
4366,"3,21,28"
4367,"23,31,96"
4368,"23,74,118"
4369,"169,199,337"
4370,"3,21,111"
4371,"3,28,30"
4372,"10,11,12"
4373,"23,74,118"
4374,"40,135,141"
4375,"3,21,30"
4376,"23,31,169"
4377,"40,128,395"
4378,"40,135,395"
4379,"3,13,150"
4380,"3,4,7"
4381,"10,220,221"
4382,"23,31,40"
4383,"40,131,395"
4384,"3,21,115"
4385,"3,15,30"
4386,"10,64,93"
4387,"3,4,7"
4388,"10,220,242"
4389,"10,23,44"
4390,"40,135,151"
4391,"10,23,24"
4392,"23,38,74"
4393,"23,38,74"
4394,"169,170,199"
4395,"10,169,199"
4396,"10,220,221"
4397,"3,17,18"
4398,"23,24,38"
4399,"3,21,30"
4400,"23,26,89"
4401,"23,74,118"
4402,"40,169,199"
4403,"10,23,220"
4404,"10,23,44"
4405,"3,21,30"
4406,"23,26,38"
4407,"10,23,24"
4408,"169,170,199"
4409,"31,40,169"
4410,"23,26,38"
4411,"3,31,32"
4412,"169,170,199"
4413,"3,21,40"
4414,"3,21,34"
4415,"3,40,85"
4416,"40,131,159"
4417,"252,271,429"
4418,"169,170,199"
4419,"3,169,199"
4420,"23,24,169"
4421,"135,169,244"
4422,"3,21,30"
4423,"10,23,24"
4424,"0,8,206"
4425,"10,64,90"
4426,"252,271,429"
4427,"23,24,49"
4428,"31,40,96"
4429,"0,271,429"
4430,"3,21,34"
4431,"3,169,199"
4432,"10,11,60"
4433,"169,199,281"
4434,"40,162,163"
4435,"40,139,395"
4436,"3,30,40"
4437,"3,4,7"
4438,"0,208,271"
4439,"23,26,38"
4440,"23,24,26"
4441,"23,24,38"
4442,"3,21,53"
4443,"3,21,111"
4444,"8,206,369"
4445,"10,11,64"
4446,"10,40,145"
4447,"10,11,44"
4448,"40,131,159"
4449,"10,64,93"
4450,"3,15,34"
4451,"23,24,53"
4452,"169,170,199"
4453,"23,24,105"
4454,"10,220,221"
4455,"40,128,130"
4456,"40,139,395"
4457,"10,220,221"
4458,"26,27,350"
4459,"40,131,145"
4460,"10,64,65"
4461,"40,135,395"
4462,"10,220,221"
4463,"3,5,85"
4464,"10,64,93"
4465,"169,170,199"
4466,"3,21,34"
4467,"10,64,461"
4468,"40,135,395"
4469,"23,38,137"
4470,"3,10,21"
4471,"8,206,369"
4472,"0,8,206"
4473,"10,11,109"
4474,"3,21,30"
4475,"169,170,199"
4476,"169,171,199"
4477,"169,170,199"
4478,"3,30,111"
4479,"3,10,28"
4480,"169,170,199"
4481,"40,131,142"
4482,"38,111,119"
4483,"40,151,160"
4484,"0,249,279"
4485,"23,31,60"
4486,"3,15,85"
4487,"23,74,303"
4488,"3,21,30"
4489,"40,151,152"
4490,"10,64,65"
4491,"169,170,199"
4492,"0,211,249"
4493,"0,271,272"
4494,"0,208,216"
4495,"169,170,199"
4496,"169,199,426"
4497,"40,145,395"
4498,"40,131,159"
4499,"3,111,112"
4500,"27,271,429"
4501,"40,131,226"
4502,"3,21,53"
4503,"23,24,43"
4504,"23,40,135"
4505,"23,26,350"
4506,"23,24,49"
4507,"10,220,221"
4508,"0,216,271"
4509,"23,38,74"
4510,"3,30,120"
4511,"23,74,317"
4512,"23,24,62"
4513,"0,8,206"
4514,"3,5,23"
4515,"40,139,395"
4516,"40,151,395"
4517,"0,8,391"
4518,"40,131,159"
4519,"40,145,395"
4520,"40,128,130"
4521,"40,128,131"
4522,"23,26,38"
4523,"23,105,137"
4524,"23,26,38"
4525,"3,169,199"
4526,"0,8,249"
4527,"40,131,134"
4528,"0,216,271"
4529,"10,11,12"
4530,"3,4,7"
4531,"3,85,147"
4532,"40,131,184"
4533,"0,8,206"
4534,"24,40,59"
4535,"3,21,85"
4536,"3,34,40"
4537,"10,64,93"
4538,"10,54,145"
4539,"40,41,135"
4540,"10,23,220"
4541,"3,169,170"
4542,"40,131,395"
4543,"169,199,426"
4544,"23,31,258"
4545,"3,85,86"
4546,"3,21,40"
4547,"40,151,152"
4548,"3,21,30"
4549,"40,139,155"
4550,"3,4,30"
4551,"23,24,49"
4552,"10,64,461"
4553,"23,24,74"
4554,"169,199,426"
4555,"10,23,54"
4556,"10,23,38"
4557,"3,34,169"
4558,"3,40,145"
4559,"23,24,38"
4560,"3,34,53"
4561,"40,128,162"
4562,"10,64,65"
4563,"3,21,147"
4564,"10,11,205"
4565,"40,151,160"
4566,"23,24,31"
4567,"169,170,199"
4568,"23,74,317"
4569,"3,5,85"
4570,"10,24,60"
4571,"10,11,60"
4572,"169,170,199"
4573,"169,170,323"
4574,"10,24,43"
4575,"40,184,395"
4576,"10,40,395"
4577,"10,64,93"
4578,"23,26,350"
4579,"40,169,395"
4580,"169,170,199"
4581,"23,26,89"
