id,label
5100,"296,306,411"
5101,"40,128,395"
5102,"169,170,199"
5103,"40,162,163"
5104,"23,31,38"
5105,"169,199,426"
5106,"3,34,40"
5107,"3,17,18"
5108,"31,169,170"
5109,"3,17,40"
5110,"3,21,30"
5111,"40,128,395"
5112,"3,21,147"
5113,"3,15,16"
5114,"3,21,40"
5115,"23,24,169"
5116,"169,170,199"
5117,"0,249,279"
5118,"3,30,147"
5119,"3,21,30"
5120,"3,40,111"
5121,"10,54,83"
5122,"3,15,147"
5123,"3,21,53"
5124,"10,64,90"
5125,"10,23,44"
5126,"40,131,395"
5127,"169,170,199"
5128,"40,131,142"
5129,"40,128,129"
5130,"10,220,221"
5131,"40,162,163"
5132,"23,38,74"
5133,"10,220,221"
5134,"10,145,402"
5135,"0,8,206"
5136,"40,131,139"
5137,"40,128,395"
5138,"0,8,206"
5139,"0,271,342"
5140,"10,11,64"
5141,"64,93,461"
5142,"10,64,335"
5143,"169,170,199"
5144,"23,26,350"
5145,"3,5,53"
5146,"3,40,74"
5147,"10,145,220"
5148,"0,8,216"
5149,"3,21,30"
5150,"10,64,335"
5151,"3,21,30"
5152,"10,64,448"
5153,"135,141,170"
5154,"10,11,12"
5155,"10,23,44"
5156,"3,21,53"
5157,"169,170,199"
5158,"40,135,250"
5159,"23,105,106"
5160,"3,4,7"
5161,"3,34,169"
5162,"169,170,199"
5163,"10,220,242"
5164,"169,170,199"
5165,"0,10,218"
5166,"23,24,31"
5167,"3,17,40"
5168,"10,220,242"
5169,"3,21,50"
5170,"0,10,23"
5171,"40,128,131"
5172,"3,21,40"
5173,"3,15,147"
5174,"40,128,395"
5175,"3,53,68"
5176,"3,147,167"
5177,"169,170,199"
5178,"169,170,199"
5179,"10,24,43"
5180,"10,11,40"
5181,"3,21,40"
5182,"10,23,64"
5183,"23,26,231"
5184,"10,11,109"
5185,"23,169,170"
5186,"3,21,30"
5187,"23,26,231"
5188,"3,5,6"
5189,"40,100,395"
5190,"3,21,111"
5191,"169,170,199"
5192,"10,54,145"
5193,"23,38,74"
5194,"40,135,139"
5195,"23,24,49"
5196,"10,11,12"
5197,"0,8,23"
5198,"40,135,139"
5199,"3,40,131"
5200,"23,40,169"
5201,"3,21,30"
5202,"40,128,129"
5203,"23,26,38"
5204,"23,38,135"
5205,"3,21,40"
5206,"3,21,30"
5207,"3,21,30"
5208,"8,23,206"
5209,"169,170,199"
5210,"23,24,38"
5211,"10,44,54"
5212,"169,170,199"
5213,"40,131,395"
5214,"3,21,111"
5215,"10,23,44"
5216,"23,105,106"
5217,"169,170,199"
5218,"169,170,199"
5219,"23,24,62"
5220,"23,31,184"
5221,"3,21,85"
5222,"23,24,49"
5223,"23,38,91"
5224,"40,128,395"
5225,"169,426,508"
5226,"23,26,89"
5227,"10,64,461"
5228,"0,271,429"
5229,"10,11,109"
5230,"23,26,89"
5231,"0,218,351"
5232,"3,21,34"
5233,"3,40,135"
5234,"40,128,395"
5235,"10,23,44"
5236,"169,170,199"
5237,"169,170,199"
5238,"10,64,461"
5239,"169,170,199"
5240,"10,11,109"
5241,"3,30,85"
5242,"23,26,89"
5243,"10,220,221"
5244,"23,38,137"
5245,"3,21,40"
5246,"169,170,199"
5247,"3,4,7"
5248,"169,170,199"
5249,"40,131,134"
5250,"40,131,134"
5251,"23,74,118"
5252,"3,21,40"
5253,"3,21,53"
5254,"23,31,32"
5255,"0,40,313"
5256,"169,170,199"
5257,"40,145,146"
5258,"0,10,23"
5259,"0,8,206"
5260,"23,26,89"
5261,"23,24,74"
5262,"10,40,60"
5263,"23,26,89"
5264,"10,23,24"
5265,"10,23,220"
5266,"169,337,339"
5267,"169,170,199"
5268,"3,4,7"
5269,"3,21,40"
5270,"0,213,271"
5271,"40,128,131"
5272,"23,31,328"
5273,"169,170,199"
5274,"40,131,159"
5275,"23,31,328"
5276,"0,8,206"
5277,"26,231,350"
5278,"169,199,426"
5279,"3,21,30"
5280,"23,26,89"
5281,"23,38,40"
5282,"169,170,199"
5283,"23,40,74"
5284,"0,26,231"
5285,"3,30,147"
5286,"3,34,169"
5287,"3,21,169"
5288,"3,30,66"
5289,"40,131,160"
5290,"3,21,30"
5291,"3,30,111"
5292,"23,40,169"
5293,"0,216,271"
5294,"0,23,26"
5295,"169,199,426"
5296,"40,162,163"
5297,"23,24,38"
5298,"169,170,199"
5299,"10,220,242"
5300,"10,24,43"
5301,"23,24,40"
5302,"169,199,426"
5303,"10,24,43"
5304,"23,24,59"
5305,"40,128,395"
5306,"3,34,40"
5307,"23,40,74"
5308,"23,40,145"
5309,"10,64,90"
5310,"23,74,165"
5311,"10,11,44"
5312,"3,40,160"
5313,"23,26,231"
5314,"0,26,218"
5315,"10,44,73"
5316,"0,216,249"
5317,"3,21,111"
5318,"0,3,265"
5319,"3,17,34"
5320,"169,170,199"
5321,"40,131,159"
5322,"3,169,170"
5323,"23,26,89"
5324,"23,24,40"
5325,"40,135,189"
5326,"3,21,111"
5327,"169,170,199"
5328,"3,17,18"
5329,"23,38,91"
5330,"23,40,317"
5331,"40,131,159"
5332,"23,105,326"
5333,"3,21,30"
5334,"40,135,138"
5335,"3,21,111"
5336,"169,170,199"
5337,"23,31,32"
5338,"169,170,199"
5339,"40,131,159"
5340,"169,170,199"
5341,"169,199,426"
5342,"3,21,34"
5343,"40,169,199"
5344,"10,23,54"
5345,"23,31,38"
5346,"10,23,44"
5347,"23,26,231"
5348,"8,26,285"
5349,"23,24,31"
5350,"23,24,169"
5351,"3,21,30"
5352,"40,131,159"
5353,"10,11,109"
5354,"3,10,145"
5355,"40,131,134"
5356,"3,30,34"
5357,"23,74,317"
5358,"3,30,66"
5359,"23,24,49"
5360,"0,23,26"
5361,"3,21,30"
5362,"23,38,91"
5363,"3,15,85"
5364,"10,11,109"
5365,"3,21,30"
5366,"3,21,85"
5367,"169,170,199"
5368,"169,170,199"
5369,"3,21,85"
5370,"3,4,7"
5371,"10,64,461"
5372,"23,31,328"
5373,"0,265,341"
5374,"169,170,199"
5375,"40,131,395"
5376,"169,170,199"
5377,"169,170,199"
5378,"3,4,7"
5379,"169,170,199"
5380,"23,105,318"
5381,"40,41,128"
5382,"10,220,242"
5383,"0,271,429"
5384,"40,131,139"
5385,"0,271,429"
5386,"31,96,258"
5387,"3,10,21"
5388,"10,11,12"
5389,"23,38,71"
5390,"10,23,44"
5391,"10,23,64"
5392,"169,296,411"
5393,"3,169,199"
5394,"23,24,145"
5395,"23,24,145"
5396,"40,118,395"
5397,"0,8,391"
5398,"0,8,271"
5399,"23,26,89"
5400,"40,145,395"
5401,"169,170,199"
5402,"23,24,49"
5403,"40,41,131"
5404,"0,265,271"
5405,"40,135,139"
5406,"40,41,184"
5407,"0,26,313"
5408,"169,170,199"
5409,"3,53,147"
5410,"0,8,206"
5411,"169,296,411"
5412,"169,170,199"
5413,"10,64,461"
5414,"169,170,199"
5415,"23,31,258"
5416,"3,15,30"
5417,"3,21,53"
5418,"10,11,60"
5419,"10,23,44"
5420,"3,17,18"
5421,"3,34,40"
5422,"3,34,169"
5423,"3,21,34"
5424,"10,64,461"
5425,"169,170,199"
5426,"3,30,34"
5427,"23,24,49"
5428,"10,64,335"
5429,"10,220,242"
5430,"3,21,34"
5431,"3,4,7"
5432,"23,24,49"
5433,"3,13,40"
5434,"0,8,235"
5435,"10,64,79"
5436,"23,24,38"
5437,"0,8,235"
5438,"23,26,89"
5439,"40,145,146"
5440,"23,26,38"
5441,"10,23,220"
5442,"0,8,265"
5443,"0,8,206"
5444,"3,21,53"
5445,"40,128,395"
5446,"0,271,288"
5447,"3,21,40"
5448,"10,11,44"
5449,"40,184,185"
5450,"10,24,60"
5451,"3,169,199"
5452,"169,296,411"
5453,"3,21,34"
5454,"169,170,199"
5455,"40,139,395"
5456,"0,271,366"
5457,"3,169,199"
5458,"23,31,258"
5459,"3,17,40"
5460,"3,21,85"
5461,"10,24,43"
5462,"23,74,139"
5463,"3,21,40"
5464,"3,21,34"
5465,"169,170,199"
5466,"0,265,276"
5467,"169,170,199"
5468,"10,43,60"
5469,"0,8,285"
5470,"26,27,231"
5471,"169,199,296"
5472,"23,74,317"
5473,"0,265,271"
5474,"0,218,457"
5475,"3,53,147"
5476,"3,4,7"
5477,"10,64,448"
5478,"23,40,145"
5479,"169,296,411"
5480,"169,199,426"
5481,"40,145,146"
5482,"169,170,199"
5483,"0,8,206"
5484,"3,169,199"
5485,"169,296,306"
5486,"3,15,53"
5487,"23,169,199"
5488,"23,31,32"
5489,"296,306,411"
5490,"3,21,34"
5491,"169,170,199"
5492,"3,21,30"
5493,"10,64,65"
5494,"3,30,66"
5495,"0,271,362"
5496,"40,128,395"
5497,"26,27,350"
5498,"3,13,17"
5499,"3,13,150"
5500,"10,11,12"
5501,"23,24,71"
5502,"23,24,31"
5503,"10,64,461"
5504,"23,40,395"
5505,"23,40,131"
5506,"0,218,377"
5507,"0,211,216"
5508,"23,26,89"
5509,"23,169,199"
5510,"3,21,40"
5511,"3,21,40"
5512,"135,169,199"
5513,"3,30,169"
5514,"10,23,220"
5515,"10,11,44"
5516,"40,131,395"
5517,"10,64,65"
5518,"23,135,250"
5519,"3,21,40"
5520,"23,38,74"
5521,"23,26,350"
5522,"23,24,105"
5523,"3,21,30"
5524,"10,220,242"
5525,"3,21,30"
5526,"23,31,328"
5527,"0,229,230"
5528,"3,53,111"
5529,"10,11,60"
5530,"3,21,85"
5531,"10,24,44"
5532,"23,38,91"
5533,"169,170,199"
5534,"3,15,21"
5535,"0,216,271"
5536,"3,13,21"
5537,"3,34,169"
5538,"169,170,199"
5539,"10,11,12"
5540,"23,74,317"
5541,"10,24,43"
5542,"3,34,169"
5543,"169,199,311"
5544,"23,74,317"
5545,"3,40,169"
5546,"10,24,43"
5547,"3,169,199"
5548,"3,21,23"
5549,"10,11,12"
5550,"135,138,169"
5551,"169,170,199"
5552,"0,40,216"
5553,"169,170,199"
5554,"0,271,352"
5555,"23,24,43"
5556,"3,23,38"
5557,"23,38,49"
5558,"265,340,341"
5559,"23,26,89"
5560,"3,15,21"
5561,"3,15,21"
5562,"10,11,12"
5563,"10,64,220"
5564,"10,24,43"
5565,"0,8,271"
5566,"10,11,44"
5567,"169,170,337"
5568,"3,21,85"
5569,"40,41,224"
5570,"10,220,221"
5571,"23,24,43"
5572,"169,170,199"
5573,"3,21,40"
5574,"40,135,250"
5575,"23,105,106"
5576,"169,170,171"
5577,"0,265,271"
5578,"0,8,218"
5579,"10,220,221"
5580,"40,128,130"
5581,"10,11,109"
5582,"3,4,19"
5583,"40,135,138"
5584,"40,131,159"
5585,"40,128,395"
5586,"135,169,199"
5587,"10,23,220"
5588,"23,40,130"
5589,"3,21,40"
5590,"0,213,214"
5591,"23,74,118"
5592,"40,131,134"
5593,"40,41,128"
5594,"10,220,221"
5595,"23,26,89"
5596,"0,26,169"
5597,"169,296,306"
5598,"40,135,395"
5599,"0,271,429"
5600,"3,30,66"
5601,"10,23,44"
5602,"3,21,40"
5603,"23,26,89"
5604,"23,38,250"
5605,"10,11,44"
5606,"10,220,221"
5607,"23,26,89"
5608,"10,220,221"
5609,"23,24,43"
5610,"3,4,21"
5611,"0,218,265"
5612,"169,170,199"
5613,"3,169,199"
5614,"23,26,89"
5615,"3,15,34"
5616,"10,64,461"
5617,"252,271,429"
5618,"8,26,285"
5619,"3,5,21"
5620,"10,64,461"
5621,"10,220,221"
5622,"40,128,395"
5623,"0,265,273"
5624,"26,252,429"
5625,"3,21,34"
5626,"10,40,44"
5627,"169,170,199"
5628,"23,24,40"
5629,"3,30,66"
5630,"23,31,96"
5631,"3,53,287"
5632,"40,128,131"
5633,"169,170,199"
5634,"169,170,199"
5635,"10,64,461"
5636,"169,170,171"
5637,"23,26,89"
5638,"10,11,205"
5639,"3,169,337"
5640,"40,128,130"
5641,"26,252,429"
5642,"169,170,199"
5643,"40,131,139"
5644,"169,170,199"
5645,"23,26,350"
5646,"23,145,146"
5647,"10,64,448"
5648,"23,31,328"
5649,"23,31,38"
5650,"3,30,40"
5651,"169,296,411"
5652,"0,216,271"
5653,"23,38,91"
5654,"3,4,7"
5655,"0,313,501"
5656,"3,21,40"
5657,"3,21,111"
5658,"3,15,30"
5659,"3,21,111"
5660,"40,41,135"
5661,"10,64,65"
5662,"40,145,146"
5663,"23,26,231"
5664,"0,271,363"
5665,"0,271,362"
5666,"40,135,139"
5667,"40,131,139"
5668,"23,74,118"
5669,"169,170,199"
5670,"0,265,276"
5671,"10,64,448"
5672,"10,24,44"
5673,"23,40,74"
5674,"10,64,448"
5675,"3,30,85"
5676,"23,24,62"
5677,"169,296,411"
5678,"23,74,118"
5679,"3,21,40"
5680,"0,271,352"
5681,"23,54,145"
5682,"3,21,85"
5683,"10,23,74"
5684,"40,41,395"
5685,"3,30,66"
5686,"3,21,169"
5687,"10,11,64"
5688,"10,169,296"
5689,"40,128,408"
5690,"10,64,335"
5691,"40,41,128"
5692,"3,169,296"
5693,"23,26,169"
5694,"23,26,231"
5695,"23,26,74"
5696,"10,23,60"
5697,"3,4,7"
5698,"23,24,49"
5699,"3,15,147"
5700,"40,160,302"
5701,"169,296,411"
5702,"3,21,126"
5703,"10,23,24"
5704,"10,64,93"
5705,"3,53,169"
5706,"3,15,16"
5707,"40,184,185"
5708,"169,170,199"
5709,"3,40,135"
5710,"23,24,43"
5711,"23,26,27"
5712,"0,26,27"
5713,"10,220,221"
5714,"40,131,159"
5715,"169,199,426"
5716,"169,170,199"
5717,"10,11,12"
5718,"3,15,34"
5719,"40,128,131"
5720,"40,169,170"
5721,"3,21,40"
5722,"10,220,221"
5723,"40,131,134"
5724,"10,64,65"
5725,"3,30,66"
5726,"0,271,362"
5727,"3,4,30"
5728,"169,170,199"
5729,"10,23,24"
5730,"169,170,199"
5731,"0,271,429"
5732,"169,170,199"
5733,"23,38,74"
5734,"40,145,146"
5735,"3,15,34"
5736,"23,26,38"
5737,"23,31,328"
5738,"3,21,379"
5739,"10,43,60"
5740,"3,4,30"
5741,"23,24,49"
5742,"10,220,221"
5743,"3,4,7"
5744,"0,265,341"
5745,"3,21,85"
5746,"10,64,65"
5747,"23,31,258"
5748,"23,24,43"
5749,"10,64,461"
5750,"10,220,242"
5751,"40,151,152"
5752,"135,138,169"
5753,"23,31,258"
5754,"40,151,395"
5755,"10,24,43"
5756,"169,170,199"
5757,"3,13,150"
5758,"40,151,152"
5759,"169,170,199"
5760,"10,220,221"
5761,"40,131,159"
5762,"3,4,7"
5763,"10,23,44"
5764,"3,4,7"
5765,"3,53,111"
5766,"10,11,60"
5767,"3,40,41"
5768,"23,26,89"
5769,"169,170,199"
5770,"3,21,111"
5771,"23,26,89"
5772,"23,24,38"
5773,"10,60,169"
5774,"3,21,30"
5775,"10,23,44"
5776,"10,11,44"
5777,"3,169,199"
5778,"3,40,41"
5779,"3,21,40"
5780,"0,40,370"
5781,"3,21,30"
5782,"10,23,54"
5783,"40,139,155"
5784,"3,21,30"
5785,"3,21,111"
5786,"169,170,199"
5787,"10,220,242"
5788,"23,74,317"
5789,"23,38,74"
5790,"23,26,350"
5791,"23,24,31"
5792,"10,64,90"
5793,"3,13,21"
5794,"10,59,220"
5795,"169,199,426"
5796,"169,170,199"
5797,"10,23,44"
5798,"23,169,296"
5799,"40,162,163"
5800,"10,11,12"
5801,"40,151,152"
5802,"23,38,91"
5803,"10,24,43"
5804,"23,31,74"
5805,"0,216,271"
5806,"0,216,271"
5807,"3,21,34"
5808,"3,21,147"
5809,"10,23,38"
5810,"10,11,40"
5811,"3,15,34"
5812,"169,170,199"
5813,"3,21,169"
5814,"0,271,313"
5815,"23,26,89"
5816,"3,15,169"
5817,"40,128,130"
5818,"3,13,150"
5819,"169,170,199"
5820,"10,220,242"
5821,"0,8,206"
5822,"0,218,265"
5823,"23,24,345"
5824,"10,11,24"
5825,"23,24,38"
5826,"23,24,345"
5827,"3,21,53"
5828,"10,220,221"
5829,"10,43,60"
5830,"23,31,96"
5831,"3,21,30"
5832,"23,31,62"
5833,"23,26,38"
5834,"10,23,26"
5835,"40,128,130"
5836,"3,4,7"
5837,"10,220,221"
5838,"3,169,199"
5839,"10,220,221"
5840,"40,128,131"
5841,"40,160,302"
5842,"10,11,109"
5843,"169,199,281"
5844,"3,21,34"
5845,"313,346,501"
5846,"3,34,46"
5847,"3,21,40"
5848,"0,3,40"
5849,"169,170,296"
5850,"10,23,38"
5851,"10,40,64"
5852,"23,26,38"
5853,"3,53,111"
5854,"169,170,199"
5855,"40,131,159"
5856,"0,23,26"
5857,"40,131,159"
5858,"3,17,18"
5859,"0,216,249"
5860,"10,64,93"
5861,"23,24,38"
5862,"10,44,145"
5863,"3,4,375"
5864,"23,54,145"
5865,"40,184,185"
5866,"23,31,38"
5867,"10,220,242"
5868,"10,24,43"
5869,"3,5,85"
5870,"3,85,86"
5871,"169,199,426"
5872,"10,64,65"
5873,"10,12,61"
5874,"3,21,40"
5875,"40,131,159"
5876,"169,170,199"
5877,"30,31,32"
5878,"0,169,271"
5879,"3,21,40"
5880,"40,160,302"
5881,"3,21,111"
5882,"40,131,159"
5883,"169,170,199"
5884,"23,24,38"
5885,"0,271,352"
5886,"10,220,242"
5887,"10,11,12"
5888,"23,24,49"
5889,"40,162,163"
5890,"10,23,38"
5891,"3,21,85"
5892,"0,271,362"
5893,"3,21,40"
5894,"23,31,328"
5895,"0,23,265"
5896,"17,40,395"
5897,"3,4,28"
5898,"3,21,30"
5899,"40,169,296"
5900,"40,131,159"
5901,"169,199,281"
5902,"4,23,135"
5903,"169,199,426"
5904,"23,74,118"
5905,"3,21,30"
5906,"10,11,109"
5907,"40,41,128"
5908,"169,170,199"
5909,"10,64,461"
5910,"0,211,216"
5911,"40,135,138"
5912,"23,24,105"
5913,"40,139,395"
5914,"0,8,26"
5915,"23,24,25"
5916,"40,131,142"
5917,"40,131,184"
5918,"40,128,131"
5919,"3,21,85"
5920,"10,11,44"
5921,"38,40,71"
5922,"0,216,218"
5923,"10,24,43"
5924,"0,218,271"
5925,"3,21,30"
5926,"10,64,448"
5927,"3,21,23"
5928,"3,21,40"
5929,"3,4,7"
5930,"169,199,426"
5931,"10,23,24"
5932,"10,64,461"
5933,"3,21,40"
5934,"3,4,30"
5935,"169,170,199"
5936,"10,218,509"
5937,"23,24,31"
5938,"23,24,38"
5939,"40,160,302"
5940,"0,211,216"
5941,"10,64,335"
5942,"3,4,7"
5943,"10,220,221"
5944,"3,4,7"
5945,"40,135,395"
5946,"23,118,395"
5947,"10,23,26"
5948,"10,220,242"
5949,"0,10,220"
5950,"10,54,145"
5951,"0,271,456"
5952,"169,170,199"
5953,"3,21,40"
5954,"40,41,395"
5955,"3,135,138"
5956,"3,21,147"
5957,"3,15,34"
5958,"3,35,40"
5959,"169,170,199"
5960,"3,34,40"
5961,"31,40,139"
5962,"3,17,21"
5963,"23,24,44"
5964,"3,15,147"
5965,"0,218,509"
5966,"40,131,142"
5967,"40,135,145"
5968,"3,15,34"
5969,"169,170,199"
5970,"23,24,40"
5971,"169,170,199"
5972,"23,24,43"
5973,"0,8,206"
5974,"3,21,40"
5975,"23,38,74"
5976,"40,135,138"
5977,"10,220,221"
5978,"3,17,40"
5979,"10,64,448"
5980,"23,24,31"
5981,"0,265,341"
5982,"0,216,271"
5983,"10,11,109"
5984,"169,170,199"
5985,"3,4,7"
5986,"40,41,395"
5987,"169,311,337"
5988,"23,26,231"
5989,"3,21,53"
5990,"169,170,199"
5991,"0,265,313"
5992,"0,211,216"
5993,"10,220,221"
5994,"40,131,395"
5995,"10,23,64"
5996,"3,4,7"
5997,"10,220,242"
5998,"3,4,5"
5999,"40,135,395"
6000,"10,24,43"
6001,"3,21,30"
6002,"3,53,111"
6003,"0,249,271"
6004,"23,24,74"
6005,"23,43,169"
6006,"40,128,131"
6007,"3,21,50"
6008,"3,169,199"
6009,"3,21,30"
6010,"10,11,60"
6011,"3,5,6"
6012,"10,64,461"
6013,"10,44,54"
6014,"3,15,85"
6015,"3,169,199"
6016,"3,21,85"
6017,"169,170,199"
6018,"0,218,265"
6019,"3,21,111"
6020,"10,24,43"
6021,"265,271,429"
6022,"0,8,206"
6023,"3,21,40"
6024,"0,23,206"
6025,"10,11,60"
6026,"3,21,30"
6027,"0,8,235"
6028,"3,21,147"
6029,"40,131,159"
6030,"3,30,169"
6031,"23,74,118"
6032,"0,265,271"
6033,"40,145,395"
6034,"3,30,53"
6035,"40,135,169"
6036,"10,23,54"
6037,"23,74,118"
6038,"23,26,231"
6039,"3,4,30"
6040,"40,151,152"
6041,"40,131,134"
6042,"3,21,111"
6043,"135,169,199"
6044,"0,249,279"
6045,"40,131,159"
6046,"10,220,242"
6047,"23,24,43"
6048,"10,11,44"
6049,"40,135,250"
6050,"23,74,303"
6051,"23,24,38"
6052,"10,23,64"
6053,"40,135,395"
6054,"10,23,40"
6055,"3,17,21"
6056,"40,135,395"
6057,"0,216,271"
6058,"3,10,40"
6059,"23,26,89"
6060,"40,151,184"
6061,"3,40,135"
6062,"23,40,74"
6063,"3,21,34"
6064,"3,30,141"
6065,"23,24,62"
6066,"3,30,169"
6067,"23,30,38"
6068,"169,170,199"
6069,"3,4,7"
6070,"3,4,7"
6071,"3,5,85"
6072,"0,218,271"
6073,"169,296,306"
6074,"3,30,66"
6075,"40,151,160"
6076,"10,23,44"
6077,"0,271,272"
6078,"169,170,199"
6079,"23,24,43"
6080,"23,34,169"
6081,"3,21,379"
6082,"0,216,271"
6083,"169,170,199"
6084,"23,26,89"
6085,"10,60,64"
6086,"40,151,160"
6087,"23,74,165"
6088,"23,24,49"
6089,"10,24,43"
6090,"10,64,461"
6091,"10,64,65"
6092,"169,170,199"
6093,"31,129,328"
6094,"0,23,31"
6095,"23,26,350"
6096,"3,21,126"
6097,"10,11,44"
6098,"3,4,7"
6099,"10,64,461"
6100,"0,8,206"
6101,"40,162,163"
6102,"169,170,199"
6103,"0,213,271"
6104,"169,170,199"
6105,"169,199,296"
6106,"0,265,271"
6107,"40,151,184"
6108,"10,11,12"
6109,"3,21,30"
6110,"10,60,61"
6111,"23,105,106"
6112,"40,131,139"
6113,"169,170,199"
6114,"10,220,242"
6115,"169,170,199"
6116,"0,216,271"
6117,"10,24,59"
6118,"23,26,38"
6119,"10,11,205"
6120,"0,8,206"
6121,"10,23,44"
6122,"3,15,34"
6123,"40,151,152"
6124,"3,21,169"
6125,"0,216,271"
6126,"3,21,30"
6127,"3,21,30"
6128,"40,41,128"
6129,"10,23,44"
6130,"3,21,30"
6131,"3,17,18"
6132,"40,135,139"
6133,"0,271,288"
6134,"10,64,65"
6135,"3,21,30"
6136,"10,11,109"
6137,"3,30,66"
6138,"3,5,53"
6139,"3,21,111"
6140,"3,5,21"
6141,"40,44,145"
6142,"10,64,461"
6143,"10,64,461"
6144,"10,23,24"
6145,"40,41,224"
6146,"10,23,44"
6147,"23,26,89"
6148,"3,17,34"
6149,"23,24,43"
6150,"3,21,30"
6151,"23,31,40"
6152,"169,170,199"
6153,"169,170,199"
6154,"23,24,31"
6155,"10,220,221"
6156,"3,34,53"
6157,"23,24,71"
6158,"23,31,96"
6159,"40,131,159"
6160,"313,346,501"
6161,"3,15,34"
6162,"40,151,169"
6163,"169,170,199"
6164,"169,170,311"
6165,"10,23,44"
6166,"169,170,199"
6167,"10,220,221"
6168,"10,23,24"
6169,"3,21,34"
6170,"3,4,7"
6171,"296,306,411"
6172,"3,21,30"
6173,"169,170,199"
6174,"3,21,30"
6175,"3,60,120"
6176,"40,151,152"
6177,"23,40,128"
6178,"3,4,15"
6179,"169,199,426"
6180,"40,151,152"
6181,"10,220,221"
6182,"23,24,59"
6183,"31,169,508"
6184,"23,26,89"
6185,"3,30,169"
6186,"3,17,18"
6187,"23,24,49"
6188,"23,24,43"
6189,"23,74,118"
6190,"26,231,350"
6191,"23,74,317"
6192,"169,199,426"
6193,"23,38,40"
6194,"23,38,71"
6195,"23,105,106"
6196,"3,21,30"
6197,"3,21,30"
6198,"23,74,118"
6199,"23,24,43"
6200,"3,21,30"
6201,"10,64,461"
6202,"169,170,199"
6203,"23,24,43"
6204,"40,151,152"
6205,"23,26,89"
6206,"10,64,448"
6207,"40,139,140"
6208,"0,216,370"
6209,"3,30,85"
6210,"0,8,235"
6211,"3,21,30"
6212,"40,184,185"
6213,"23,26,89"
6214,"3,15,16"
6215,"10,11,12"
6216,"23,24,38"
6217,"40,135,169"
6218,"10,24,43"
6219,"40,131,395"
6220,"10,220,221"
6221,"0,271,366"
6222,"3,4,15"
6223,"40,131,159"
6224,"10,60,61"
6225,"10,220,242"
6226,"10,220,242"
6227,"10,64,65"
6228,"40,128,130"
6229,"3,169,199"
6230,"0,265,271"
6231,"0,265,276"
6232,"3,21,30"
6233,"0,216,271"
6234,"3,169,296"
6235,"3,21,30"
6236,"3,30,66"
6237,"40,128,130"
6238,"23,26,38"
6239,"10,23,44"
6240,"169,170,199"
6241,"40,131,184"
6242,"3,15,50"
6243,"3,21,30"
6244,"169,170,199"
6245,"40,135,250"
6246,"169,170,199"
6247,"3,21,40"
6248,"169,170,199"
6249,"23,24,38"
6250,"40,151,152"
6251,"0,216,271"
6252,"3,21,30"
6253,"3,21,34"
6254,"10,23,220"
6255,"3,147,167"
6256,"40,135,138"
6257,"0,218,271"
6258,"23,38,250"
6259,"313,346,501"
6260,"23,105,326"
6261,"40,184,185"
6262,"0,216,249"
6263,"40,135,395"
6264,"169,199,281"
6265,"10,64,93"
6266,"3,21,40"
6267,"3,21,34"
6268,"3,4,30"
6269,"3,21,30"
6270,"40,169,184"
6271,"3,169,170"
6272,"3,21,30"
6273,"3,21,53"
6274,"10,11,109"
6275,"3,5,21"
6276,"0,213,214"
6277,"10,11,44"
6278,"169,170,199"
6279,"3,17,18"
6280,"0,213,271"
6281,"3,4,375"
6282,"3,4,188"
6283,"40,151,395"
6284,"3,4,7"
6285,"3,4,7"
6286,"0,169,271"
6287,"10,64,461"
6288,"169,170,199"
6289,"3,40,111"
6290,"30,31,32"
6291,"40,131,139"
6292,"23,24,49"
6293,"3,21,30"
6294,"3,34,46"
6295,"10,11,44"
6296,"3,53,169"
6297,"0,8,206"
6298,"3,40,111"
6299,"10,11,60"
6300,"40,131,159"
6301,"169,170,199"
6302,"0,8,206"
6303,"10,23,31"
6304,"0,216,271"
6305,"10,11,44"
6306,"169,170,199"
6307,"23,30,74"
6308,"10,11,109"
6309,"3,40,147"
6310,"10,24,43"
6311,"10,60,61"
6312,"23,24,49"
6313,"40,169,199"
6314,"10,11,44"
6315,"23,74,118"
6316,"3,53,85"
6317,"10,44,54"
6318,"10,64,448"
6319,"10,64,335"
6320,"0,3,10"
6321,"10,24,43"
6322,"10,64,335"
6323,"10,11,54"
6324,"169,170,199"
6325,"40,128,130"
6326,"169,170,199"
6327,"3,4,7"
6328,"169,170,199"
6329,"10,220,221"
6330,"3,17,21"
6331,"3,4,7"
6332,"3,31,32"
6333,"23,24,49"
6334,"10,23,24"
6335,"23,26,38"
6336,"3,15,16"
6337,"3,13,40"
6338,"3,15,16"
6339,"23,26,38"
6340,"3,21,85"
6341,"3,13,150"
6342,"10,11,44"
6343,"10,43,60"
6344,"0,8,26"
6345,"0,8,206"
6346,"40,145,395"
6347,"10,220,221"
6348,"169,170,199"
6349,"3,53,111"
6350,"169,170,199"
6351,"40,151,152"
6352,"11,59,205"
6353,"0,216,271"
6354,"3,21,30"
6355,"23,38,54"
6356,"3,21,34"
6357,"31,96,258"
6358,"3,4,7"
6359,"23,40,74"
6360,"0,3,100"
6361,"169,170,199"
6362,"10,24,43"
6363,"40,41,224"
6364,"3,30,53"
6365,"23,40,145"
6366,"40,128,130"
6367,"23,31,258"
6368,"10,54,220"
6369,"3,111,119"
6370,"10,11,109"
6371,"23,24,62"
